cusip;year;inva;dt_75;dt_76;dt_77;dt_78;dt_79;dt_80;dt_81;dt_82;dt_83;dt_84;dt_85;dt_86;dt_87;vala;debta;cfa;sales
750633;76;0.06047;0;1;0;0;0;0;0;0;0;0;0;0;0;0.70068;0.23287;0.13876;1.571397439
750633;77;0.13763;0;0;1;0;0;0;0;0;0;0;0;0;0;0.39351;0.31482;0.1671;1.660211996
750633;78;0.14412;0;0;0;1;0;0;0;0;0;0;0;0;0;1.98578;0.25634;0.28169;1.954890963
750633;79;0.25011;0;0;0;0;1;0;0;0;0;0;0;0;0;1.64289;0.21976;0.27869;2.141066635
750633;80;0.14574;0;0;0;0;0;1;0;0;0;0;0;0;0;1.76525;0.46827;0.28236;2.23851533
750633;81;0.14458;0;0;0;0;0;0;1;0;0;0;0;0;0;1.27139;0.62497;0.1635;1.772624951
750633;82;0.11054;0;0;0;0;0;0;0;1;0;0;0;0;0;1.42829;0.6557;0.00411;1.564073811
750633;83;0.13329;0;0;0;0;0;0;0;0;1;0;0;0;0;0.7178;0.63599;0.07971;1.41467085
750633;84;0.10042;0;0;0;0;0;0;0;0;0;1;0;0;0;1.99719;0.56932;0.09058;1.250526357
750633;85;0.06107;0;0;0;0;0;0;0;0;0;0;1;0;0;0.86797;0.62546;0.01264;1.429364445
750633;86;0.08831;0;0;0;0;0;0;0;0;0;0;0;1;0;0.94735;0.62872;0.10817;1.643255043
750633;87;0.09829;0;0;0;0;0;0;0;0;0;0;0;0;1;0.83935;0.35248;0.0777;1.687385905
751277;74;0.12394;0;0;0;0;0;0;0;0;0;0;0;0;0;1.58118;0.37559;0.26535;2.528343254
751277;75;0.10479;1;0;0;0;0;0;0;0;0;0;0;0;0;0.8736;0.3119;0.26146;2.556068093
751277;76;0.08207;0;1;0;0;0;0;0;0;0;0;0;0;0;1.13944;0.38892;0.29354;2.473647217
751277;77;0.10296;0;0;1;0;0;0;0;0;0;0;0;0;0;1.21953;0.31197;0.32565;2.286785937
751277;78;0.11378;0;0;0;1;0;0;0;0;0;0;0;0;0;0.9592;0.26525;0.30163;2.112268293
751277;79;0.09863;0;0;0;0;1;0;0;0;0;0;0;0;0;0.74058;0.22988;0.28693;1.973330043
751277;80;0.07569;0;0;0;0;0;1;0;0;0;0;0;0;0;0.5227;0.19476;0.26851;1.937437376
751277;81;0.06962;0;0;0;0;0;0;1;0;0;0;0;0;0;0.46687;0.17395;0.27037;1.818086493
751277;82;0.10184;0;0;0;0;0;0;0;1;0;0;0;0;0;0.41729;0.16941;0.29583;1.923658162
751277;83;0.06129;0;0;0;0;0;0;0;0;1;0;0;0;0;0.60475;0.19196;0.35455;1.973800379
751277;84;0.07238;0;0;0;0;0;0;0;0;0;1;0;0;0;1.02036;0.1593;0.45342;2.111942453
751277;85;0.28952;0;0;0;0;0;0;0;0;0;0;1;0;0;1.29691;0.12949;0.47431;2.247317175
751277;86;0.2675;0;0;0;0;0;0;0;0;0;0;0;1;0;1.44995;0.53357;0.48719;2.349806571
751277;87;0.06784;0;0;0;0;0;0;0;0;0;0;0;0;1;1.44111;0.67891;0.39014;1.654489537
753228;74;0.09103;0;0;0;0;0;0;0;0;0;0;0;0;0;1.879;0.03401;0.43123;1.949257722
753228;75;0.04407;1;0;0;0;0;0;0;0;0;0;0;0;0;0.70994;0.02082;0.31873;1.540921915
753228;76;0.04143;0;1;0;0;0;0;0;0;0;0;0;0;0;0.99301;0;0.24919;1.219420936
753228;77;0.06754;0;0;1;0;0;0;0;0;0;0;0;0;0;0.9025;0;0.29665;1.25928758
753228;78;0.22391;0;0;0;1;0;0;0;0;0;0;0;0;0;1.17156;0.03456;0.26777;1.26888306
753228;79;0.15964;0;0;0;0;1;0;0;0;0;0;0;0;0;1.22308;0.02547;0.36392;1.787270455
753228;80;0.13631;0;0;0;0;0;1;0;0;0;0;0;0;0;1.34142;0.18422;0.37683;2.054914446
753228;81;0.14356;0;0;0;0;0;0;1;0;0;0;0;0;0;3.30748;0.12466;0.41489;1.96706029
753228;82;0.07423;0;0;0;0;0;0;0;1;0;0;0;0;0;2.18576;0.13855;0.27049;1.866695323
753228;83;0.06209;0;0;0;0;0;0;0;0;1;0;0;0;0;1.90335;0.14943;0.08007;1.558942614
753228;84;0.07164;0;0;0;0;0;0;0;0;0;1;0;0;0;1.86011;0.11262;0.08792;1.557406883
753228;85;0.0513;0;0;0;0;0;0;0;0;0;0;1;0;0;1.39326;0.09442;0.05574;1.795050141
753228;86;0.13971;0;0;0;0;0;0;0;0;0;0;0;1;0;1.52163;0.07746;0.17363;2.163520104
753228;87;0.05506;0;0;0;0;0;0;0;0;0;0;0;0;1;0.89305;0.09934;0.11273;2.011283378
754688;74;0.02292;0;0;0;0;0;0;0;0;0;0;0;0;0;0.71851;0.37276;0.24293;1.538197263
754688;75;0.01129;1;0;0;0;0;0;0;0;0;0;0;0;0;0.27778;0.3136;0.1798;1.486112404
754688;76;0.03227;0;1;0;0;0;0;0;0;0;0;0;0;0;0.48707;0.36178;0.3443;1.957760883
754688;77;0.10401;0;0;1;0;0;0;0;0;0;0;0;0;0;0.71463;0.31299;0.30653;1.644908376
754688;78;0.09218;0;0;0;1;0;0;0;0;0;0;0;0;0;0.77653;0.27238;0.28975;1.528208467
754688;79;0.04796;0;0;0;0;1;0;0;0;0;0;0;0;0;0.55211;0.29825;0.25478;1.62835872
754688;80;0.09526;0;0;0;0;0;1;0;0;0;0;0;0;0;0.81615;0.21145;0.31133;1.682021058
754688;81;0.01895;0;0;0;0;0;0;1;0;0;0;0;0;0;0.85736;0.18337;0.27346;1.824819649
754688;82;0.04253;0;0;0;0;0;0;0;1;0;0;0;0;0;0.6748;0.20234;0.16878;1.276873401
754688;83;0.01241;0;0;0;0;0;0;0;0;1;0;0;0;0;0.52325;0.23407;0.16146;1.267419474
754688;84;0.05047;0;0;0;0;0;0;0;0;0;1;0;0;0;1.15469;0.20777;0.1161;1.069910736
754688;85;0.05128;0;0;0;0;0;0;0;0;0;0;1;0;0;1.07569;0.21219;0.27833;1.520808633
754688;86;0.02639;0;0;0;0;0;0;0;0;0;0;0;1;0;1.3417;0.19842;0.27137;1.588799022
754688;87;0.0415;0;0;0;0;0;0;0;0;0;0;0;0;1;1.40648;0.11884;0.19943;1.789141721
755103;74;0.06011;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22605;0.38037;0.14839;1.581880618
755103;75;0.07111;1;0;0;0;0;0;0;0;0;0;0;0;0;0.18441;0.34786;0.17969;1.618033103
755103;76;0.07407;0;1;0;0;0;0;0;0;0;0;0;0;0;0.26811;0.40141;0.17535;1.544123117
755103;77;0.11752;0;0;1;0;0;0;0;0;0;0;0;0;0;0.35697;0.37443;0.1687;1.658790785
755103;78;0.09516;0;0;0;1;0;0;0;0;0;0;0;0;0;0.35815;0.34311;0.18117;1.575526688
755103;79;0.05584;0;0;0;0;1;0;0;0;0;0;0;0;0;0.3298;0.28646;0.2001;1.56546806
755103;80;0.05464;0;0;0;0;0;1;0;0;0;0;0;0;0;0.26606;0.30516;0.12009;1.512644174
755103;81;0.07619;0;0;0;0;0;0;1;0;0;0;0;0;0;0.34273;0.25619;0.06307;1.37776924
755103;82;0.06578;0;0;0;0;0;0;0;1;0;0;0;0;0;0.192;0.24865;0.07638;1.393369316
755103;83;0.04834;0;0;0;0;0;0;0;0;1;0;0;0;0;0.14612;0.30468;0.05015;1.345751313
755103;84;0.07282;0;0;0;0;0;0;0;0;0;1;0;0;0;0.20765;0.43189;0.04828;1.329670473
755103;85;0.0341;0;0;0;0;0;0;0;0;0;0;1;0;0;0.33541;0.27196;0.06215;1.121553415
755103;86;0.05236;0;0;0;0;0;0;0;0;0;0;0;1;0;0.33439;0.30511;0.03212;1.144551704
755103;87;0.05322;0;0;0;0;0;0;0;0;0;0;0;0;1;0.20184;0.22253;0.12021;1.144259017
755111;74;0.1428;0;0;0;0;0;0;0;0;0;0;0;0;0;1.20032;0.24098;0.34618;3.92744981
755111;75;0.16784;1;0;0;0;0;0;0;0;0;0;0;0;0;0.7414;0.19661;0.33257;3.781505628
755111;76;0.13179;0;1;0;0;0;0;0;0;0;0;0;0;0;1.21457;0.19256;0.34753;3.945449992
755111;77;0.1527;0;0;1;0;0;0;0;0;0;0;0;0;0;1.42027;0.13421;0.39144;3.784928299
755111;78;0.16638;0;0;0;1;0;0;0;0;0;0;0;0;0;1.32141;0.11469;0.38739;3.54654567
755111;79;0.16308;0;0;0;0;1;0;0;0;0;0;0;0;0;1.38211;0.07868;0.36222;3.090589661
755111;80;0.13548;0;0;0;0;0;1;0;0;0;0;0;0;0;1.4458;0.05515;0.33471;2.563090333
755111;81;0.12546;0;0;0;0;0;0;1;0;0;0;0;0;0;2.14641;0.04028;0.31105;2.341600596
755111;82;0.12473;0;0;0;0;0;0;0;1;0;0;0;0;0;1.32982;0.03787;0.32106;2.382246054
755111;83;0.11253;0;0;0;0;0;0;0;0;1;0;0;0;0;1.55313;0.03358;0.31234;2.266844316
755111;84;0.16268;0;0;0;0;0;0;0;0;0;1;0;0;0;1.34623;0.04789;0.29815;2.191029942
755111;85;0.12549;0;0;0;0;0;0;0;0;0;0;1;0;0;1.28613;0.04307;0.31158;2.278253715
755111;86;0.12992;0;0;0;0;0;0;0;0;0;0;0;1;0;1.53056;0.03679;0.34762;2.355027194
755111;87;0.11207;0;0;0;0;0;0;0;0;0;0;0;0;1;1.90666;0.02336;0.38446;2.740645442
757495;74;0.11651;0;0;0;0;0;0;0;0;0;0;0;0;0;12.57845;0.03018;0.90658;4.07870368
757495;75;0.10941;1;0;0;0;0;0;0;0;0;0;0;0;0;3.88454;0.02081;0.98854;4.595481559
757495;76;0.11485;0;1;0;0;0;0;0;0;0;0;0;0;0;4.98193;0.01144;1.04446;4.779101617
757495;77;0.4196;0;0;1;0;0;0;0;0;0;0;0;0;0;4.12425;0.00495;1.07178;4.145139647
757495;78;0.09479;0;0;0;1;0;0;0;0;0;0;0;0;0;1.40721;0.17421;0.52843;2.111349594
757495;79;0.08755;0;0;0;0;1;0;0;0;0;0;0;0;0;0.90909;0.44163;0.43561;2.132204713
757495;80;0.10731;0;0;0;0;0;1;0;0;0;0;0;0;0;1.02684;0.41363;0.54307;2.311869399
757495;81;0.06653;0;0;0;0;0;0;1;0;0;0;0;0;0;0.85313;0.34896;0.44914;2.167127677
757495;82;0.07441;0;0;0;0;0;0;0;1;0;0;0;0;0;1.33104;0.29117;0.4708;2.314173421
757495;83;0.05077;0;0;0;0;0;0;0;0;1;0;0;0;0;1.13236;0.22069;0.49142;2.348763261
757495;84;0.16706;0;0;0;0;0;0;0;0;0;1;0;0;0;1.65902;0.18457;0.5384;2.403561494
757495;85;0.18061;0;0;0;0;0;0;0;0;0;0;1;0;0;2.0301;0.15687;0.52255;2.410384994
757495;86;0.1676;0;0;0;0;0;0;0;0;0;0;0;1;0;1.30915;0.31997;0.42242;1.995369579
757495;87;0.03602;0;0;0;0;0;0;0;0;0;0;0;0;1;1.20404;0.2037;0.25292;1.808507022
757640;74;0.01731;0;0;0;0;0;0;0;0;0;0;0;0;0;0.69181;0.77665;0.35589;4.509721497
757640;75;0.01323;1;0;0;0;0;0;0;0;0;0;0;0;0;0.29847;0.63035;0.02615;4.35259709
757640;76;0.01278;0;1;0;0;0;0;0;0;0;0;0;0;0;1.14691;0.72977;-0.04705;2.848443634
757640;77;0.02534;0;0;1;0;0;0;0;0;0;0;0;0;0;0.63552;0.52364;-0.02249;3.108348421
757640;78;0.02495;0;0;0;1;0;0;0;0;0;0;0;0;0;0.84855;0.35851;0.19449;3.693304909
757640;79;0.09066;0;0;0;0;1;0;0;0;0;0;0;0;0;0.73722;0.14596;0.31968;3.910428693
757640;80;0.09131;0;0;0;0;0;1;0;0;0;0;0;0;0;0.95142;0.12627;0.34943;4.306795202
757640;81;0.09962;0;0;0;0;0;0;1;0;0;0;0;0;0;1.38232;0.11227;0.16707;2.940049984
757640;82;0.03688;0;0;0;0;0;0;0;1;0;0;0;0;0;1.15801;0.16902;0.09288;2.549004254
757640;83;0.07173;0;0;0;0;0;0;0;0;1;0;0;0;0;2.1001;0.13889;0.06267;2.289056393
757640;84;0.03513;0;0;0;0;0;0;0;0;0;1;0;0;0;1.11984;0.13603;0.10895;3.237712701
757640;85;0.04254;0;0;0;0;0;0;0;0;0;0;1;0;0;0.76194;0.16749;0.09189;3.028620157
757640;86;0.05186;0;0;0;0;0;0;0;0;0;0;0;1;0;0.86364;0.12297;0.0806;2.717912029
757640;87;0.04583;0;0;0;0;0;0;0;0;0;0;0;0;1;0.73565;0.11216;0.06943;3.038746489
759524;74;0.16894;0;0;0;0;0;0;0;0;0;0;0;0;0;4.47669;0;1.40697;3.324671805
759524;75;0.08672;1;0;0;0;0;0;0;0;0;0;0;0;0;2.50564;0;0.97877;2.285262918
759524;76;0.09651;0;1;0;0;0;0;0;0;0;0;0;0;0;5.14941;0;1.04959;2.777537208
759524;77;0.07848;0;0;1;0;0;0;0;0;0;0;0;0;0;2.43096;0;1.15806;3.06900067
759524;78;0.0569;0;0;0;1;0;0;0;0;0;0;0;0;0;0.96343;0;0.27974;1.891429854
759524;79;0.07816;0;0;0;0;1;0;0;0;0;0;0;0;0;1.90096;0;0.62313;2.202212889
759524;80;0.04572;0;0;0;0;0;1;0;0;0;0;0;0;0;1.87316;0.10243;0.54476;1.850529315
759524;81;0.05858;0;0;0;0;0;0;1;0;0;0;0;0;0;1.14743;0.08488;0.4747;1.637754463
759524;82;0.03751;0;0;0;0;0;0;0;1;0;0;0;0;0;2.42805;0.07824;0.58857;1.883209175
759524;83;0.04533;0;0;0;0;0;0;0;0;1;0;0;0;0;1.32609;0.07534;0.46035;1.736026667
759524;84;0.08166;0;0;0;0;0;0;0;0;0;1;0;0;0;5.52592;0.07137;0.58395;2.214495842
759524;85;0.08035;0;0;0;0;0;0;0;0;0;0;1;0;0;1.16117;0.27491;0.39399;1.723109477
759524;86;0.06106;0;0;0;0;0;0;0;0;0;0;0;1;0;0.90378;0.45522;0.31001;1.751899936
759524;87;0.04913;0;0;0;0;0;0;0;0;0;0;0;0;1;1.46502;0.53376;0.11604;1.993908805
760473;74;0.06706;0;0;0;0;0;0;0;0;0;0;0;0;0;0.34273;0.50268;0.15532;2.318627748
760473;75;0.03703;1;0;0;0;0;0;0;0;0;0;0;0;0;0.45936;0.57216;-0.02211;2.322689749
760473;76;0.03529;0;1;0;0;0;0;0;0;0;0;0;0;0;0.21484;0.60634;-0.11725;1.449758305
760473;77;0.02748;0;0;1;0;0;0;0;0;0;0;0;0;0;0.15818;0.51031;-0.07038;1.753795799
760473;78;0.07142;0;0;0;1;0;0;0;0;0;0;0;0;0;0.36155;0.39393;0.06157;1.756205391
760473;79;0.30514;0;0;0;0;1;0;0;0;0;0;0;0;0;0.72716;0.64803;0.42153;2.41864677
760473;80;0.09606;0;0;0;0;0;1;0;0;0;0;0;0;0;0.97439;0.54886;0.50631;1.587527849
760473;81;0.1423;0;0;0;0;0;0;1;0;0;0;0;0;0;0.56038;0.42933;0.27091;1.463903546
760473;82;0.11046;0;0;0;0;0;0;0;1;0;0;0;0;0;1.01555;0.43128;0.2886;1.575428839
760473;83;0.06784;0;0;0;0;0;0;0;0;1;0;0;0;0;0.7696;0.3948;0.21819;1.493830134
760473;84;0.47089;0;0;0;0;0;0;0;0;0;1;0;0;0;1.98672;0.35038;0.27387;1.573502425
760473;85;0.31058;0;0;0;0;0;0;0;0;0;0;1;0;0;1.6321;0.75299;0.56125;1.716943131
760473;86;0.21245;0;0;0;0;0;0;0;0;0;0;0;1;0;2.81023;0.62065;0.47865;1.659556514
760473;87;0.16713;0;0;0;0;0;0;0;0;0;0;0;0;1;3.45647;0.58851;0.54002;1.768119648
761695;74;0.20145;0;0;0;0;0;0;0;0;0;0;0;0;0;6.72017;0.18086;0.43375;2.032877518
761695;75;0.22567;1;0;0;0;0;0;0;0;0;0;0;0;0;1.10166;0.12751;0.35891;1.736288719
761695;76;0.12073;0;1;0;0;0;0;0;0;0;0;0;0;0;1.21666;0.34846;0.30458;1.57676377
761695;77;0.14273;0;0;1;0;0;0;0;0;0;0;0;0;0;1.20511;0.31081;0.31024;1.552250471
761695;78;0.17459;0;0;0;1;0;0;0;0;0;0;0;0;0;1.2637;0.23512;0.37523;1.673813536
761695;79;0.13489;0;0;0;0;1;0;0;0;0;0;0;0;0;1.58441;0.1806;0.38571;1.687258166
761695;80;0.18941;0;0;0;0;0;1;0;0;0;0;0;0;0;1.60593;0.12136;0.42641;1.945465204
761695;81;0.09331;0;0;0;0;0;0;1;0;0;0;0;0;0;1.01704;0.21134;0.33631;2.020103805
761695;82;0.09512;0;0;0;0;0;0;0;1;0;0;0;0;0;0.62886;0.17125;0.26264;1.774646789
761695;83;0.14227;0;0;0;0;0;0;0;0;1;0;0;0;0;0.87796;0.14839;0.235;1.884727463
761695;84;0.14317;0;0;0;0;0;0;0;0;0;1;0;0;0;1.57329;0.11411;0.31616;1.945980941
761695;85;0.17259;0;0;0;0;0;0;0;0;0;0;1;0;0;1.03048;0.0652;0.38583;2.142715471
761695;86;0.30004;0;0;0;0;0;0;0;0;0;0;0;1;0;1.31438;0.09263;0.47387;2.674715966
761695;87;0.18543;0;0;0;0;0;0;0;0;0;0;0;0;1;2.19398;0.69018;0.40598;2.484716427
761763;74;0.04004;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14376;0.47131;0.05562;0.632654995
761763;75;0.04306;1;0;0;0;0;0;0;0;0;0;0;0;0;0.09747;0.444;0.09061;0.784604767
761763;76;0.02737;0;1;0;0;0;0;0;0;0;0;0;0;0;0.14359;0.3858;0.04755;0.632005035
761763;77;0.02857;0;0;1;0;0;0;0;0;0;0;0;0;0;0.22869;0.33965;0.04983;0.691096536
761763;78;0.04588;0;0;0;1;0;0;0;0;0;0;0;0;0;0.18661;0.28938;0.05998;0.722996135
761763;79;0.05798;0;0;0;0;1;0;0;0;0;0;0;0;0;0.17916;0.2894;0.095;0.827799955
761763;80;0.06013;0;0;0;0;0;1;0;0;0;0;0;0;0;0.15294;0.23701;0.08814;0.820639618
761763;81;0.0447;0;0;0;0;0;0;1;0;0;0;0;0;0;0.14921;0.20104;0.0664;0.806745053
761763;82;0.04417;0;0;0;0;0;0;0;1;0;0;0;0;0;0.09193;0.18691;0.03187;0.68814198
761763;83;0.05258;0;0;0;0;0;0;0;0;1;0;0;0;0;0.09433;0.18856;0.00676;0.559377458
761763;84;0.07916;0;0;0;0;0;0;0;0;0;1;0;0;0;0.15336;0.21688;-4.00E-05;0.631593178
761763;85;0.04218;0;0;0;0;0;0;0;0;0;0;1;0;0;0.12873;0.26987;0.05208;0.664560119
761763;86;0.02813;0;0;0;0;0;0;0;0;0;0;0;1;0;0.1539;0.31641;0.02499;0.654520497
761763;87;0.03664;0;0;0;0;0;0;0;0;0;0;0;0;1;0.19012;0.34267;0.05468;0.78611909
770196;74;0.06655;0;0;0;0;0;0;0;0;0;0;0;0;0;0.47268;0.18673;0.19952;1.914597127
770196;75;0.12187;1;0;0;0;0;0;0;0;0;0;0;0;0;0.24039;0.13878;0.15203;1.74983372
770196;76;0.13632;0;1;0;0;0;0;0;0;0;0;0;0;0;0.2618;0.32595;0.17113;1.740793942
770196;77;0.09803;0;0;1;0;0;0;0;0;0;0;0;0;0;0.50425;0.18356;0.26037;1.808446679
770196;78;0.22429;0;0;0;1;0;0;0;0;0;0;0;0;0;0.60701;0.303;0.31139;2.11711044
770196;79;0.24591;0;0;0;0;1;0;0;0;0;0;0;0;0;0.89837;0.30773;0.32975;2.259355953
770196;80;0.27137;0;0;0;0;0;1;0;0;0;0;0;0;0;0.91904;0.33279;0.32723;2.193358426
770196;81;0.26119;0;0;0;0;0;0;1;0;0;0;0;0;0;0.73865;0.39958;0.3049;1.945129282
770196;82;0.17229;0;0;0;0;0;0;0;1;0;0;0;0;0;0.78616;0.40917;0.366;2.007838604
770196;83;0.06517;0;0;0;0;0;0;0;0;1;0;0;0;0;0.19507;0.59019;0.09243;1.499345652
770196;84;0.1011;0;0;0;0;0;0;0;0;0;1;0;0;0;0.31501;0.74443;0.12872;1.770251189
770196;85;0.16598;0;0;0;0;0;0;0;0;0;0;1;0;0;0.4223;0.57189;0.27222;2.181441963
770196;86;0.16091;0;0;0;0;0;0;0;0;0;0;0;1;0;0.55972;0.7064;0.19401;2.084429982
770196;87;0.14743;0;0;0;0;0;0;0;0;0;0;0;0;1;0.50478;0.27834;0.04704;1.955034712
770539;74;0.09388;0;0;0;0;0;0;0;0;0;0;0;0;0;0.42357;0.18199;0.2642;3.190509599
770539;75;0.06308;1;0;0;0;0;0;0;0;0;0;0;0;0;0.33593;0.23339;0.20627;3.153971153
770539;76;0.05815;0;1;0;0;0;0;0;0;0;0;0;0;0;0.57692;0.23583;0.35965;3.505288067
770539;77;0.07018;0;0;1;0;0;0;0;0;0;0;0;0;0;0.63381;0.17555;0.26896;2.976142652
770539;78;0.11616;0;0;0;1;0;0;0;0;0;0;0;0;0;0.63537;0.11839;0.19348;2.594134158
770539;79;0.08292;0;0;0;0;1;0;0;0;0;0;0;0;0;0.35414;0.25706;0.16008;2.430300591
770539;80;0.06003;0;0;0;0;0;1;0;0;0;0;0;0;0;0.32257;0.20095;0.15358;2.378780046
770539;81;0.07461;0;0;0;0;0;0;1;0;0;0;0;0;0;0.4301;0.22064;0.18646;2.703677588
770539;82;0.08478;0;0;0;0;0;0;0;1;0;0;0;0;0;0.6672;0.11574;0.30861;2.874541981
770539;83;0.08743;0;0;0;0;0;0;0;0;1;0;0;0;0;0.63558;0.09589;0.29191;2.826289538
770539;84;0.13136;0;0;0;0;0;0;0;0;0;1;0;0;0;1.07874;0.1174;0.17042;2.397262986
770539;85;0.06274;0;0;0;0;0;0;0;0;0;0;1;0;0;0.80586;0.15465;0.10481;2.232294385
770539;86;0.06061;0;0;0;0;0;0;0;0;0;0;0;1;0;0.54564;0.15467;-0.08825;2.542405294
770539;87;0.02051;0;0;0;0;0;0;0;0;0;0;0;0;1;0.404;0.59065;-0.12104;2.594900559
770706;74;0.04304;0;0;0;0;0;0;0;0;0;0;0;0;0;4.24811;0.16973;0.68516;1.657102989
770706;75;0.05131;1;0;0;0;0;0;0;0;0;0;0;0;0;2.38305;0.04395;0.58616;1.484426355
770706;76;0.04862;0;1;0;0;0;0;0;0;0;0;0;0;0;1.81973;0.0332;0.55463;1.492416819
770706;77;0.05065;0;0;1;0;0;0;0;0;0;0;0;0;0;1.57289;0.12289;0.52788;1.429416548
770706;78;0.05248;0;0;0;1;0;0;0;0;0;0;0;0;0;1.15503;0.07874;0.46473;1.339186896
770706;79;0.05778;0;0;0;0;1;0;0;0;0;0;0;0;0;0.949;0.13543;0.49756;1.482251557
770706;80;0.11839;0;0;0;0;0;1;0;0;0;0;0;0;0;0.79637;0.11084;0.39866;1.33806747
770706;81;0.07998;0;0;0;0;0;0;1;0;0;0;0;0;0;0.96294;0.08981;0.38292;1.325659782
770706;82;0.04562;0;0;0;0;0;0;0;1;0;0;0;0;0;0.84607;0.13472;0.41901;1.283119044
770706;83;0.05876;0;0;0;0;0;0;0;0;1;0;0;0;0;1.23685;0.13363;0.47292;1.391449138
770706;84;0.09213;0;0;0;0;0;0;0;0;0;1;0;0;0;1.50058;0.12116;0.58916;1.580070943
770706;85;0.05305;0;0;0;0;0;0;0;0;0;0;1;0;0;1.17297;0.03649;0.61427;1.525819661
770706;86;0.03274;0;0;0;0;0;0;0;0;0;0;0;1;0;0.68602;0.02265;0.67026;1.618142193
770706;87;0.03113;0;0;0;0;0;0;0;0;0;0;0;0;1;0.49901;0;0.80421;1.901862798
772786;74;0.03846;0;0;0;0;0;0;0;0;0;0;0;0;0;0.70264;0.1961;0.42277;1.979428593
772786;75;0.02553;1;0;0;0;0;0;0;0;0;0;0;0;0;0.50061;0.40657;0.40677;1.974463337
772786;76;0.02592;0;1;0;0;0;0;0;0;0;0;0;0;0;0.68868;0.37503;0.32089;1.947238176
772786;77;0.04045;0;0;1;0;0;0;0;0;0;0;0;0;0;0.92884;0.26602;0.4113;2.083432606
772786;78;0.04952;0;0;0;1;0;0;0;0;0;0;0;0;0;1.03824;0.21215;0.32948;1.914142225
772786;79;0.056;0;0;0;0;1;0;0;0;0;0;0;0;0;0.76261;0.25802;0.40024;2.130137791
772786;80;0.04384;0;0;0;0;0;1;0;0;0;0;0;0;0;0.86423;0.19275;0.36863;1.925058917
772786;81;0.05381;0;0;0;0;0;0;1;0;0;0;0;0;0;0.93454;0.22302;0.30513;1.849127361
772786;82;0.08965;0;0;0;0;0;0;0;1;0;0;0;0;0;1.19722;0.24696;0.23125;1.79458556
772786;83;0.12891;0;0;0;0;0;0;0;0;1;0;0;0;0;1.04803;0.35773;0.17523;1.495304408
772786;84;0.22208;0;0;0;0;0;0;0;0;0;1;0;0;0;1.81975;1.0206;0.23366;1.423298426
772786;85;0.25982;0;0;0;0;0;0;0;0;0;0;1;0;0;1.47073;0.97498;0.20351;1.231956046
772786;86;0.17731;0;0;0;0;0;0;0;0;0;0;0;1;0;2.19783;0.77086;0.18978;1.012187303
772786;87;0.14564;0;0;0;0;0;0;0;0;0;0;0;0;1;1.59018;0.48923;0.2083;0.921875338
775371;74;0.13832;0;0;0;0;0;0;0;0;0;0;0;0;0;1.24938;0.25589;0.23866;1.034421987
775371;75;0.12547;1;0;0;0;0;0;0;0;0;0;0;0;0;0.584;0.28712;0.21153;1.002370208
775371;76;0.10375;0;1;0;0;0;0;0;0;0;0;0;0;0;0.65372;0.37618;0.12007;0.916020059
775371;77;0.07066;0;0;1;0;0;0;0;0;0;0;0;0;0;0.57828;0.39872;0.15926;0.985712983
775371;78;0.06081;0;0;0;1;0;0;0;0;0;0;0;0;0;0.37693;0.2944;0.17818;1.023010767
775371;79;0.11242;0;0;0;0;1;0;0;0;0;0;0;0;0;0.37338;0.26103;0.22145;1.147539288
775371;80;0.07045;0;0;0;0;0;1;0;0;0;0;0;0;0;0.51204;0.22919;0.24485;1.311519829
775371;81;0.11972;0;0;0;0;0;0;1;0;0;0;0;0;0;0.45321;0.20087;0.214;1.306733285
775371;82;0.08157;0;0;0;0;0;0;0;1;0;0;0;0;0;0.51883;0.19318;0.1898;1.242231652
775371;83;0.04668;0;0;0;0;0;0;0;0;1;0;0;0;0;0.65194;0.18286;0.17573;1.184145957
775371;84;0.0802;0;0;0;0;0;0;0;0;0;1;0;0;0;1.02322;0.178;0.2594;1.22415742
775371;85;0.10438;0;0;0;0;0;0;0;0;0;0;1;0;0;0.9451;0.12448;0.26033;1.219815822
775371;86;0.11612;0;0;0;0;0;0;0;0;0;0;0;1;0;1.15694;0.21479;0.25881;1.346413302
775371;87;0.13698;0;0;0;0;0;0;0;0;0;0;0;0;1;1.56048;0.23586;0.29826;1.340869448
775422;74;0.06473;0;0;0;0;0;0;0;0;0;0;0;0;0;0.41726;0.44724;0.15767;2.568406711
775422;75;0.0478;1;0;0;0;0;0;0;0;0;0;0;0;0;0.23426;0.3246;0.13673;2.066275405
775422;76;0.03256;0;1;0;0;0;0;0;0;0;0;0;0;0;0.16876;0.99659;0.00032;2.104810515
775422;77;0.06177;0;0;1;0;0;0;0;0;0;0;0;0;0;0.16033;1.20062;0.06393;2.322327073
775422;78;0.04392;0;0;0;1;0;0;0;0;0;0;0;0;0;0.15812;1.05514;0.09558;2.166544165
775422;79;0.05602;0;0;0;0;1;0;0;0;0;0;0;0;0;0.55782;0.86661;0.16579;2.288324404
775422;80;0.06868;0;0;0;0;0;1;0;0;0;0;0;0;0;0.34289;0.53616;0.16481;1.99334632
775422;81;0.06066;0;0;0;0;0;0;1;0;0;0;0;0;0;0.25902;0.61912;0.01911;2.089540268
